experiment,form,equation,lam_probe,lam_reg,seed,val_main_bce,val_probe_bce,weight_norm
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,2,0.1948155833620057,0.2561404077267654,3.3316718471785944
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,3,0.20348511894076562,0.2670063533324223,3.367352272422045
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,4,0.21360698779397022,0.27491737141010436,3.312525966909049
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,5,0.20604956537192434,0.2743506347835111,3.406531457099245
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,6,0.20088426560937525,0.24250634844801316,3.3121309629438844
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,7,0.1854369252044392,0.2141376590204149,3.352169789699264
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,8,0.19652360414794987,0.24280788976784173,3.3866328356755706
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,9,0.184222748378903,0.22839904838163497,3.340853874239905
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,0,0.4723973588938554,10.24621379768958,0.7465446998878342
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,1,0.43156795049558444,8.257632872846125,0.9259916800626237
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,2,0.4304076939231412,8.949829618176269,0.9347703269814457
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,3,0.4322952004105801,9.14093826099774,0.8969155979024733
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,4,0.4455416420779385,8.64670614725359,0.8864567326490199
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,5,0.4299446013166572,9.275923295530113,1.0070847485579835
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,6,0.4544128785487315,9.208129417779265,0.8034106026870668
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,7,0.4346374272950533,8.14527260622779,0.9624484500502172
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,8,0.4164957712975303,9.080646678578804,0.9957771892264176
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.001,9,0.4245485838685049,8.269311757615641,0.9179284450598311
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,0,0.479900829511222,7.670629242988537,0.7123736590579239
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,1,0.44144914045408684,6.3176398017382605,0.8748662255621069
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,2,0.44025842580838154,6.712983799428343,0.8828351605637104
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,3,0.4418893809583975,6.826488379479226,0.8502997288974545
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,4,0.4541842169925807,6.528779468894057,0.8425077258508908
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,5,0.4407372345517994,6.9400982547644015,0.9469636564629392
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,6,0.46257639328348016,6.897748854730099,0.7659152135397941
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,7,0.44464432335899506,6.167762196352867,0.9107478686386814
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,8,0.426937111241166,6.81179055743119,0.9392192070971371
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.5,0.01,9,0.43405894371008746,6.233786918323491,0.870532504259044
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,0,0.7716812009133432,24.895694780361243,0.27217654687678056
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,1,0.6993880883911527,22.16553385824528,0.09266450638308124
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,2,0.725321974583771,21.832268208022892,0.2736067418135439
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,3,0.7259551267055301,21.904650824880548,0.14287703950414382
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,4,0.6995930980296059,21.562140881791926,0.050535386403693434
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,5,0.6926744507689205,22.351869513816332,0.23627899679648803
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,6,0.7568280015597753,22.22900856881732,0.1906244755174437
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,7,0.6906967001207388,20.71692732905626,0.22857700623390942
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,8,0.6901162231347324,22.4033389165714,0.22523899599874952
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.001,9,0.6998640119248624,20.698821248179076,0.23138712257057165
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,0,0.7682806867819902,18.20903193000323,0.2619029040311834
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,1,0.6992765744801896,16.36165214841005,0.08945704807480395
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,2,0.723756832882112,16.017034422981112,0.26345852961677474
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,3,0.7245109606164271,16.037484717066487,0.13744928423418346
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,4,0.6993550750770002,15.831553006891548,0.04882033891210629
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,5,0.6925018753191307,16.385195945870137,0.22722475788580343
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,6,0.7541811433634379,16.26262161199539,0.1829742960123983
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,7,0.6905883671194678,15.244029358698631,0.22028471086053197
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,8,0.6899751077250577,16.436361874080298,0.21781902701651895
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,1.0,0.01,9,0.6995440774035601,15.211976336259278,0.2231750297879506
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,0,0.1691542153218574,0.1992923583983906,4.578243684771572
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,1,0.17225523197209888,0.22885966753640877,4.589135774899901
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,2,0.15509640844934403,0.18224784189097057,4.565149854773551
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,3,0.16882256992213726,0.19816182033032176,4.6045060639489845
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,4,0.1717072885213406,0.20748577330672974,4.539650575387769
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,5,0.16481478769015184,0.1946348855479321,4.65501059141056
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,6,0.16188700743458623,0.17157036828098438,4.540936976663876
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,7,0.14005151711685296,0.14826615659564146,4.5916417488318375
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,8,0.16041765549750728,0.164494995817765,4.625072187698661
loss_search,main_only,L = main + λ_reg * reg,0.1,0.001,9,0.14496764720803065,0.16393879828235666,4.572878764576122
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,0,0.2043966398683497,0.22667295972563464,3.477060847231868
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,1,0.20587240946475252,0.24857948946538186,3.48447841468442
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,2,0.18905328963027973,0.21172076647246024,3.459717117693864
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,3,0.19901943477010484,0.22093777699776546,3.5007226936438625
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,4,0.20803037583691492,0.2351453956569269,3.4435182427470794
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,5,0.20067097158336625,0.22346430443649173,3.5360353967202784
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,6,0.19574453474256678,0.2032195300918618,3.437756842666359
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,7,0.17928301228430718,0.1856099083745019,3.4810795067369735
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,8,0.19169320858665487,0.1949279244170662,3.510418151514009
loss_search,main_only,L = main + λ_reg * reg,0.1,0.01,9,0.1789894086847207,0.1932261104863126,3.4695471154275994
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,0,0.1691542153218574,0.1992923583983906,4.578243684771572
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,1,0.17225523197209888,0.22885966753640877,4.589135774899901
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,2,0.15509640844934403,0.18224784189097057,4.565149854773551
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,3,0.16882256992213726,0.19816182033032176,4.6045060639489845
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,4,0.1717072885213406,0.20748577330672974,4.539650575387769
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,5,0.16481478769015184,0.1946348855479321,4.65501059141056
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,6,0.16188700743458623,0.17157036828098438,4.540936976663876
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,7,0.14005151711685296,0.14826615659564146,4.5916417488318375
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,8,0.16041765549750728,0.164494995817765,4.625072187698661
loss_search,main_only,L = main + λ_reg * reg,0.5,0.001,9,0.14496764720803065,0.16393879828235666,4.572878764576122
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,0,0.2043966398683497,0.22667295972563464,3.477060847231868
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,1,0.20587240946475252,0.24857948946538186,3.48447841468442
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,2,0.18905328963027973,0.21172076647246024,3.459717117693864
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,3,0.19901943477010484,0.22093777699776546,3.5007226936438625
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,4,0.20803037583691492,0.2351453956569269,3.4435182427470794
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,5,0.20067097158336625,0.22346430443649173,3.5360353967202784
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,6,0.19574453474256678,0.2032195300918618,3.437756842666359
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,7,0.17928301228430718,0.1856099083745019,3.4810795067369735
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,8,0.19169320858665487,0.1949279244170662,3.510418151514009
loss_search,main_only,L = main + λ_reg * reg,0.5,0.01,9,0.1789894086847207,0.1932261104863126,3.4695471154275994
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,0,0.1691542153218574,0.1992923583983906,4.578243684771572
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,1,0.17225523197209888,0.22885966753640877,4.589135774899901
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,2,0.15509640844934403,0.18224784189097057,4.565149854773551
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,3,0.16882256992213726,0.19816182033032176,4.6045060639489845
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,4,0.1717072885213406,0.20748577330672974,4.539650575387769
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,5,0.16481478769015184,0.1946348855479321,4.65501059141056
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,6,0.16188700743458623,0.17157036828098438,4.540936976663876
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,7,0.14005151711685296,0.14826615659564146,4.5916417488318375
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,8,0.16041765549750728,0.164494995817765,4.625072187698661
loss_search,main_only,L = main + λ_reg * reg,1.0,0.001,9,0.14496764720803065,0.16393879828235666,4.572878764576122
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,0,0.2043966398683497,0.22667295972563464,3.477060847231868
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,1,0.20587240946475252,0.24857948946538186,3.48447841468442
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,2,0.18905328963027973,0.21172076647246024,3.459717117693864
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,3,0.19901943477010484,0.22093777699776546,3.5007226936438625
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,4,0.20803037583691492,0.2351453956569269,3.4435182427470794
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,5,0.20067097158336625,0.22346430443649173,3.5360353967202784
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,6,0.19574453474256678,0.2032195300918618,3.437756842666359
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,7,0.17928301228430718,0.1856099083745019,3.4810795067369735
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,8,0.19169320858665487,0.1949279244170662,3.510418151514009
loss_search,main_only,L = main + λ_reg * reg,1.0,0.01,9,0.1789894086847207,0.1932261104863126,3.4695471154275994
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,0,0.16161398852032416,0.1859060398399199,4.903995546871755
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,1,0.16508752995274142,0.2076707641485557,4.913216288851069
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,2,0.1480080100271543,0.1629749465546846,4.890715162473829
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,3,0.16266242035298134,0.17866963866188226,4.9323601970115245
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,4,0.1635613430296809,0.18760100357270745,4.8669435720751135
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,5,0.157404668824629,0.17433693040161838,4.980949213123422
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,6,0.15511225390018352,0.15363992394469994,4.858114988902369
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,7,0.13176337211959246,0.13278101765450898,4.91927472179823
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,8,0.15399204069213726,0.1441810622965048,4.945004825669594
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.001,9,0.13796622067348258,0.14458837022459312,4.8987611626198095
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,0,0.16161398852032416,0.1859060398399199,4.903995546871755
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,1,0.16508752995274142,0.2076707641485557,4.913216288851069
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,2,0.1480080100271543,0.1629749465546846,4.890715162473829
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,3,0.16266242035298134,0.17866963866188226,4.9323601970115245
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,4,0.1635613430296809,0.18760100357270745,4.8669435720751135
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,5,0.157404668824629,0.17433693040161838,4.980949213123422
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,6,0.15511225390018352,0.15363992394469994,4.858114988902369
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,7,0.13176337211959246,0.13278101765450898,4.91927472179823
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,8,0.15399204069213726,0.1441810622965048,4.945004825669594
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.1,0.01,9,0.13796622067348258,0.14458837022459312,4.8987611626198095
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,0,0.15159682072283923,0.1715671877129134,5.445664159839043
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,1,0.1557580815419382,0.18435828682692787,5.455773198403275
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,2,0.13963871918858495,0.14466418114903318,5.45930060129705
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,3,0.1542187822459886,0.16478727350375375,5.4984154343197265
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,4,0.15187580361741648,0.17033056775018973,5.420376549415949
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,5,0.14725802171465746,0.16065619925011276,5.545139071663949
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,6,0.14612883416523564,0.13901878955564817,5.379574771148322
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,7,0.1205670868219674,0.11709772976626608,5.466182437506023
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,8,0.14551770774652814,0.13093017857835035,5.4946315245440225
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.001,9,0.12937746661374458,0.1259392596541002,5.452255480528846
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,0,0.15159682072283923,0.1715671877129134,5.445664159839043
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,1,0.1557580815419382,0.18435828682692787,5.455773198403275
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,2,0.13963871918858495,0.14466418114903318,5.45930060129705
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,3,0.1542187822459886,0.16478727350375375,5.4984154343197265
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,4,0.15187580361741648,0.17033056775018973,5.420376549415949
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,5,0.14725802171465746,0.16065619925011276,5.545139071663949
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,6,0.14612883416523564,0.13901878955564817,5.379574771148322
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,7,0.1205670868219674,0.11709772976626608,5.466182437506023
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,8,0.14551770774652814,0.13093017857835035,5.4946315245440225
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,0.5,0.01,9,0.12937746661374458,0.1259392596541002,5.452255480528846
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,0,0.14390137745528483,0.16247321505451875,5.9882937498155595
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,1,0.14874955418530167,0.17460000124185682,6.003481931535238
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,2,0.13428473685437461,0.13285053445993453,6.04645512180855
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,3,0.14731873057162154,0.1585442901582151,6.074118903753955
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,4,0.14215839794874452,0.1620165553830581,5.978830576834383
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,5,0.13928141925078924,0.153393398526688,6.1284901173317925
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,6,0.13895139866738213,0.12978648439398302,5.907789525278164
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,7,0.11174148598776663,0.10666050608091118,6.016671414249911
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,8,0.13906473554326543,0.12418375901960961,6.0663359051217105
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.001,9,0.12313120489369943,0.11622278024859749,6.018280604959101
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,0,0.14390137745528483,0.16247321505451875,5.9882937498155595
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,1,0.14874955418530167,0.17460000124185682,6.003481931535238
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,2,0.13428473685437461,0.13285053445993453,6.04645512180855
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,3,0.14731873057162154,0.1585442901582151,6.074118903753955
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,4,0.14215839794874452,0.1620165553830581,5.978830576834383
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,5,0.13928141925078924,0.153393398526688,6.1284901173317925
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,6,0.13895139866738213,0.12978648439398302,5.907789525278164
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,7,0.11174148598776663,0.10666050608091118,6.016671414249911
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,8,0.13906473554326543,0.12418375901960961,6.0663359051217105
loss_search,plus_plus_no_reg,L = main + λ_probe * probe,1.0,0.01,9,0.12313120489369943,0.11622278024859749,6.018280604959101
