experiment,form,equation,alpha,seed,rmse,avg_step,cp_error,shock_deviation,recovery_error
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,66,,,,0.26985368501204354,0.23230580853445626
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,67,,,,0.34002211397195536,0.3075831864625402
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,68,,,,0.14212356063880535,0.13173136128644125
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,69,,,,0.06074990091327246,0.05464655494943457
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,70,,,,0.35497350845614944,0.2861143038776127
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,71,,,,0.26657039378094327,0.2685314154871523
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,72,,,,0.341822089841198,0.30043601039661694
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,73,,,,0.2959263639433447,0.26652939956940275
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,74,,,,0.22402710467898473,0.2148819490895063
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,75,,,,0.23916574120096146,0.194934066406981
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,76,,,,0.12655683272415072,0.07084600339106391
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,77,,,,0.26621012054291954,0.2328793314757544
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,78,,,,0.27404014585652553,0.27391765937091855
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,79,,,,0.29443488041070887,0.24639169798609115
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,80,,,,0.0964095813824666,0.11115660167021911
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,81,,,,0.27243403163551627,0.27703913794658863
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,82,,,,0.25654939950158434,0.20446123785005868
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,83,,,,0.26459988072973234,0.2025959385256747
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,84,,,,0.09471833426238631,0.1306149496064739
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,85,,,,0.23235586538399816,0.17011942552036446
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,86,,,,0.30703652457334685,0.24347270660516535
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,87,,,,0.2268082602667119,0.20958596304807825
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,88,,,,0.20409066020190866,0.13776565159515478
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,89,,,,0.30748476966243554,0.229808357519664
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,90,,,,0.1427905378619901,0.13783699230290083
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,91,,,,0.3759477176967309,0.33337523803214836
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,92,,,,0.2988700285833674,0.23618713123092513
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,93,,,,0.4102761599969816,0.3528080261045954
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,94,,,,0.26510861156396603,0.28563502741557123
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,95,,,,0.15664034917007433,0.09286146783805944
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,96,,,,0.3361287680012306,0.31738358375034925
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,97,,,,0.41702980601479167,0.3551111719890641
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,98,,,,0.25427939794647275,0.2154428989121207
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.1,99,,,,0.31919426147558555,0.2977179586253602
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,0,,,,0.39960094824133296,0.1997706591003513
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,1,,,,0.3634619141059584,0.15969916949783794
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,2,,,,0.44760723230287464,0.1944775292399053
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,3,,,,0.3805032025347298,0.2173562951558653
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,4,,,,0.41787094310819406,0.3193728099812205
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,5,,,,0.4969057725507672,0.2976767596338916
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,6,,,,0.32632256134009213,0.19597407057969674
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,7,,,,0.445450148690544,0.22056227956360525
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,8,,,,0.36923160294241003,0.28213472380241117
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,9,,,,0.523514495211077,0.32184361252166627
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,10,,,,0.5004953163870938,0.23249638252625102
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,11,,,,0.3203221116115822,0.2164432969374987
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,12,,,,0.4861076475740925,0.29354515907648937
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,13,,,,0.4427088189606631,0.3144095246487611
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,14,,,,0.3984321335046242,0.24470832636734943
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,15,,,,0.5054737559105961,0.2650009065971194
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,16,,,,0.4416765633781692,0.2998631167446326
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,17,,,,0.4352314955602743,0.31169817713440545
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,18,,,,0.47552688999067344,0.2661991667370216
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,19,,,,0.29173069537611124,0.2020566818569735
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,20,,,,0.38228546094113974,0.25773851202516235
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,21,,,,0.5091470776338767,0.32051196772013263
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,22,,,,0.38063863328144665,0.267036689389306
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,23,,,,0.4479495289059824,0.27968243660859055
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,24,,,,0.4938081391557451,0.35945098092645017
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,25,,,,0.3941850171941084,0.22765829868671392
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,26,,,,0.3281907982584484,0.18768940699174363
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,27,,,,0.37366271819939245,0.24151301772516537
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,28,,,,0.42745932127594927,0.2623536719587626
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,29,,,,0.5459892753771308,0.34503084312538274
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,30,,,,0.40976594536496563,0.21592455541930453
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,31,,,,0.37199609583348864,0.20040394985904733
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,32,,,,0.3050759904340862,0.1696683473759405
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,33,,,,0.45643763373151613,0.20330885650054792
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,34,,,,0.384630354975969,0.20740294911775853
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,35,,,,0.3367987864992665,0.20730283378365216
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,36,,,,0.446340323630263,0.2836627592179662
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,37,,,,0.5086600484857718,0.32585304679414
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,38,,,,0.34082032174368665,0.202734609557215
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,39,,,,0.32967000720102074,0.2289978610728237
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,40,,,,0.5312652170800859,0.3344091054806727
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,41,,,,0.4489763075649183,0.2566296798531747
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,42,,,,0.42549189096624407,0.2334392952872457
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,43,,,,0.4564863496868102,0.23635148059886726
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,44,,,,0.41345093441234304,0.30191234057919447
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,45,,,,0.3690291324070412,0.22050013127778678
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,46,,,,0.46230488065559466,0.3227478304607609
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,47,,,,0.336278819238698,0.19462179702396626
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,48,,,,0.3605536300449506,0.2504580176035115
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,49,,,,0.417454587318709,0.2715172583642268
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,50,,,,0.39258763348149317,0.2587812146414512
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,51,,,,0.3776570549436158,0.2097829319067429
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,52,,,,0.4327374740517132,0.2955293900838939
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,53,,,,0.38705518192342764,0.2544163236725019
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,54,,,,0.365536842110696,0.29768370439773384
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,55,,,,0.4988570677882993,0.31332072097846164
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,56,,,,0.4458330536230598,0.26929469090952496
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,57,,,,0.4784959780387879,0.2810631930606351
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,58,,,,0.4476886696554808,0.2868520391958883
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,59,,,,0.4208447432518891,0.3058769448807893
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,60,,,,0.4211883222115886,0.2549379138138136
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,61,,,,0.43449473164808927,0.28189052151752825
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,62,,,,0.4077648116897352,0.24702235882307305
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,63,,,,0.4204476248136807,0.22720701810075716
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,64,,,,0.549178586677053,0.336406210202594
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,65,,,,0.40771141831703167,0.25324960294979515
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,66,,,,0.3011116876702475,0.21689181565254267
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,67,,,,0.41464585774265156,0.28816196280443607
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,68,,,,0.3093895503885902,0.23069398188083964
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,69,,,,0.3047587836963568,0.20534074421744836
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,70,,,,0.45164870372727584,0.24853526278443247
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,71,,,,0.36859026134284073,0.27664420990048877
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,72,,,,0.4672734679851716,0.34502841852010147
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,73,,,,0.42971168609234767,0.2893259407447065
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,74,,,,0.3530867270805176,0.23715852915786245
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,75,,,,0.3557377755955833,0.18567664488430977
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,76,,,,0.3748638420483826,0.2068732564686508
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,77,,,,0.37825916861802567,0.2344311592949718
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,78,,,,0.40858412274046424,0.2979615406490774
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,79,,,,0.33613206007898966,0.22268833616276829
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,80,,,,0.2685145896791923,0.16929402461037954
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,81,,,,0.3637887277687923,0.31762469191704423
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,82,,,,0.34922012701892985,0.2373215858180575
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,83,,,,0.39787081697709387,0.2161380156699339
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,84,,,,0.3352658549586957,0.19081275958625166
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,85,,,,0.3640951423776973,0.15228957617988967
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,86,,,,0.35111797855119864,0.24455076245908883
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,87,,,,0.42064469656089937,0.25281132049335875
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,88,,,,0.3308111193031078,0.1540082509903447
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,89,,,,0.4737229694286951,0.2772918918975895
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,90,,,,0.34144163580411885,0.19111609892714174
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,91,,,,0.4665636076451324,0.3300252254045395
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,92,,,,0.39423850028857566,0.225594999951727
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,93,,,,0.5181713403458321,0.35548293673215225
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,94,,,,0.3988799250289661,0.30509186704022173
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,95,,,,0.3182111677457581,0.2322201062160714
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,96,,,,0.47177167612845083,0.31913528794750967
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,97,,,,0.5358406302733968,0.3613657515173935
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,98,,,,0.456186245408414,0.27612871401616984
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.2,99,,,,0.4095762292661688,0.3022134840642599
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,0,,,,0.7683297395191668,0.19556778896749338
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,1,,,,0.7708482427484663,0.19433170928375504
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,2,,,,0.8042491227381753,0.2264413698749112
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,3,,,,0.7080714530058737,0.2612576817892578
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,4,,,,0.7860293076447157,0.3736870393011044
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,5,,,,0.8921395857053487,0.30325181483483066
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,6,,,,0.7759752095065797,0.2970300138649185
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,7,,,,0.8594422138372374,0.27358551426745026
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,8,,,,0.6989400294209115,0.34422211418933474
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,9,,,,0.9525340788942666,0.3244259033231494
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,10,,,,0.8541666475386335,0.23490663405780035
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,11,,,,0.6007480450133842,0.2803173691159625
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,12,,,,0.8962729384158308,0.298881702251312
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,13,,,,0.851345787333417,0.3508466694809791
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,14,,,,0.8395426303845537,0.34106788552396594
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,15,,,,0.9624307393463761,0.2984490958672543
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,16,,,,0.8591685634266574,0.3461678778876602
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,17,,,,0.8186575198065503,0.36637297472131053
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,18,,,,0.8503307298241413,0.24507581360266467
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,19,,,,0.7213504240928955,0.31784658492846235
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,20,,,,0.7449283334257923,0.2649164279496994
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,21,,,,0.8744631474915416,0.31924610083808785
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,22,,,,0.7912595160609377,0.36746439721951885
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,23,,,,0.8814267062355272,0.32478197085946314
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,24,,,,1.0199594153156095,0.46985003955729726
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,25,,,,0.8628490330899014,0.3258401348824574
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,26,,,,0.7548652944766147,0.22807089804887418
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,27,,,,0.7589997212066777,0.2539973936825569
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,28,,,,0.8009931122932162,0.2955748254455617
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,29,,,,0.8965768039142311,0.33004657943348004
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,30,,,,0.8055671491702747,0.2265399827619029
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,31,,,,0.8139446585259008,0.2677350847896284
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,32,,,,0.7089335846287019,0.21958775824880963
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,33,,,,0.8343108937111443,0.22539666318958235
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,34,,,,0.7417163670758546,0.24737578525772652
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,35,,,,0.7183621150782011,0.2654392842546773
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,36,,,,0.825770554683727,0.3293332750253817
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,37,,,,0.8174955867893055,0.3168889224855557
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,38,,,,0.7646222865052584,0.2873428274543675
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,39,,,,0.7108312721910471,0.28561949603205783
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,40,,,,0.8724979306590745,0.3177652099031339
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,41,,,,0.7897012378847653,0.3466049818081233
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,42,,,,0.8261220525725372,0.27208665175312685
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,43,,,,0.8635525533522257,0.30437719302505806
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,44,,,,0.6866739832102136,0.30405805561875443
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,45,,,,0.7148503742084111,0.24292444772742816
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,46,,,,0.8515874721106138,0.35230509816448835
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,47,,,,0.8198051944996081,0.3017294258257475
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,48,,,,0.7171314925846112,0.2862714902430599
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,49,,,,0.863879001431787,0.31706805895540036
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,50,,,,0.7371254133680568,0.34045832914219476
slow_update_shock,ema_target,\hat T \leftarrow (1-\alpha)\hat T + \alpha\hat T^{new},0.4,51,,,,0.8257964642875332,0.31911124004953634
